id,precio_soles,precio_dolares,mantenimiento,direccion,ubicacion,area_total,dormitorios,banos,estacionamientos,descripcion,url,site
11064,347000,103000,250,no informado,"Lima, Lima",121,3,2,1,"En venta: Departamento Flat en 1er Piso en Huachipa. Imágenes Referenciales* Departamento en excelentes condiciones. Ubicado en Condominio Prados del Sol, Huachipa. Av. Las Torres 316, pasando el Parque de las Leyendas. 3 dormitorios, 2 baños, 2 terrazas amplias, 1 Estacionamientoao: 121. 95at: 61. 95Departamento que prácticamente no se ha habitado y se nota en el estado de conservación de los acabados. Distribución: - 1 Dormitorio principal con baño y vista hacia la terraza con jardín. - 1 Dormitorio secundario con vista a terraza con jardín. - 1 Dormitorio secundario con vista a patio interior. - Sala comedor con acceso y vista a terraza con jardín. - Cocina con acceso a patio. - Lavandería en patio interior. - Terraza amplia con jardín. - Estacionamiento para camioneta. Sobre el condominio: Cuenta con vigilancia 24 hrs. Una bodega y diversas áreas comunes: Cancha de fulbitoParque internoGimnasioPrecio: S/ 347, 000 Soles 121% comprometidos en brindarte un servicio de excelencia.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lima-lima-3-dormitorios-149508524?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=25,urbania
11065,820800,240000,0,no informado,"Santiago de Surco, Lima",156,3,2,1,"Ubicado en el corazón de Santiago de Surco, este departamento en venta en pedro de candia frente al parque olavegoya valle hermoso, piso 4 sin ascensor, ofrece un espacio cómodo y funcional, esta propiedad está diseñada para quienes buscan un hogar acogedor y bien ubicado en Lima. areas del depto: 4to piso: A. T 107. 107 m2terraza: A. T 46. 10 m2 ( con area techada de 11. 6 m2) cochera enrejada X ambos costados Y en altura: A. T 14. 40 m2El departamento cuenta con 3 dormitorios y 2 baños completos, proporcionando un ambiente adecuado para familias o para quienes requieren espacio adicional para oficinas o visitas. La distribución incluye una cocina acondicionada con muebles altos y bajos, area de lavanderia al costado de un tragaluz, la terraza cuenta con cuarto y baño de servicio mas 1 deposito que puede ser considerado como dormitorio de huespedes o cuarto de estudio, cave mencionar que a la vez puedes disfutar en esta area de terraza la preparacion y degustacion de carnes a la parrilla en union familiar o entre amigos sin incomodar con el humo de las brasas a tus vecinos, asegurando que todas las necesidades del hogar estén cubiertas y bien distribuidas. Además, el área social se complementa con una sala de estar con una vista panoramica e impresionante frente al parque olavegoya privilegiado pulmon de Stgo de Surco y un comedor bien iluminados, perfectos para reuniones familiares o con amigos considerando 1 baño de visitas para tus momentos socialesA pesar de no contar con ascensor, el acceso al cuarto piso es cómodo y el edificio está bien mantenido. El departamento incluye un espacio de estacionamiento enrejado, lo que es una gran ventaja en una zona tan concurrida. Los servicios de agua potable y desagüe están garantizados, asegurando una calidad de vida óptima. La ubicación en Santiago de Surco es privilegiada, con acceso a una variedad de servicios y comercios, como centros comerciales el polo, jockey plaza, colegios como la inmaculada, hans christian anderson, supermercados vivanda, pza vea, mercados el eden, centros de estudios superiores como upc, esan, ricardo palma, bancos bcp, de la nacion, medios de transporte a la mano tanto hacia las playas del sur de lima como a todos los distritos ofreciendo un balance perfecto entre comodidad urbana y tranquilidad residencial. Este departamento representa una excelente oportunidad de inversión para quienes buscan establecerse en una de las zonas más deseadas de Lima. decide ahora Y asegura tu futuro hoy inversion us $ 240, 000 dolaresdocumentacion saneada lista para firmas notarialescontacta Y agenda tu visita hoy mismoricky cubas asesores inmlobiliarios piso 7whatsapp Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149151345?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=26,urbania
11066,2184000,650000,1200,no informado,"Chacarilla Del Estanque, San Borja",398,3,3,3,"Exclusivo Penthouse en calle Andalucia de ao. 398m² con 3 Dormitorios, Linda área social y 3 Cocheras paralelas en Chacarilla del Estanque - San Borja. ao. 398m² ac. 310m² Ascensor directo a cada piso. Distribución: *Primer nivel: Hall de ingreso, amplia sala, comedor principal, baño de visitas. Cocina cerrada con isla y comedor de diario. Sala de Estar. Amplia Terraza. 2 Dormitorios, ambos con baño incorporado y uno de ellos con walk-in clóset. *Segundo Nivel: Dormitorio principal tipo Suite con ascensor directo al dormitorio, sala, clóset, amplio walk-in clóset, baño incorporado con ducha y jacuzzi, tocador y amplia terraza. Área social: Zona de bar, baño de visitas, área de bbq con aire acondicionado centralizado. Área de servicio: Lavandería, cuarto y baño de servicio. 3 Estacionamientos paralelos y 1 depósito y clóset. - Mascotas Bienvenidas. - Edificio con seguridad 24/7",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-san-borja-3-dormitorios-148432729?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=27,urbania
11648,962500,275000,600,no informado,"Las Casuarinas Alta, Santiago de Surco",164,3,3,1,"_________Jessica Tapia - Asociados: Tu socio inmobiliario en PerúTe ayudamos a vender, comprar o alquilar tu propiedad con un servicio personalizado y profesional. Encontramos el comprador, inquilino o inmueble perfecto para ti, asegurando que todo el proceso sea ágil y seguro. Visita nuestra web y haz realidad tus metas inmobiliarias",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-alta-santiago-de-surco-3-dormitorios-149206828?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=28&n_pos=3,urbania
11067,502500,150000,0,no informado,"San Miguel, Lima",140,3,2,0,"Dúplex en Esquina en San Miguel – Súper Iluminado y a Excelente Precio $150, 000 cochera en calle. Vive con mayor amplitud, luz natural y privacidad en este acogedor departamento dúplex ubicado en una zona residencial tranquila y estratégica con fácil acceso a avenidas principales, colegios, parques, supermercados, universidades y servicios. Este inmueble destaca por su distribución funcional en dos niveles, que permite separar cómodamente las áreas sociales de las privadas, generando mayor comodidad para la vida diaria. El departamento se encuentra en una urbanizacion cerrada, lo que le brinda excelente seguridad, ademas cuenta con muy buena iluminación natural por ubicarse en el primer y segundo piso, logrando asi que los ambientes se perciban bastante amplios. En el frontis del departamento se encuentra un espacio para estacionar colindante con la reja de la urbanizacion lo cual permite usarlo como cochera propia del inmuebleDistribución: Primer nivelSala y comedor con buena iluminación naturalCocina funcional con espacio de almacenamientoBaño de visitasDepósito y lavanderiaSegundo nivelDormitorios cómodos y bien iluminados1 Baño incorporado en el dormitorio principal1 Baño completo compartido con habitaciones secundariasEspacios ideales para descanso y privacidadSu ubicación en San Miguel permite disfrutar de una excelente conectividad hacia distritos como Magdalena, Pueblo Libre y el Cercado de Lima, además de estar cerca de centros comerciales, supermercados, universidades y restaurantes. Este dúplex es ideal tanto para familias pequeñas, parejas o como inversión inmobiliaria, gracias a su precio competitivo dentro del mercado de la zona. Precio de venta: $150, 000Una excelente oportunidad para adquirir un departamento con características poco comunes, lo que lo convierte en una propiedad con mayor valor y potencial. Contáctanos para más información o para agendar una visita.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-miguel-lima-3-dormitorios-149272941?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=28,urbania
11068,1009770,291000,0,no informado,"Santiago de Surco, Lima",141,2,2,0,"Ubicado en el edificio de Calle Tomásal, este dúplex combina una excelente distribución interior con aires privados ideales para disfrutar una terraza propia. ⁂ Área construida: 111 m² ⁂ Área ocupada: 141 m² ⁂ Aires: 29 m² ⁂ Vista a la calle. ⁂ Pet friendly. Distribución: - Hall de ingreso. - Sala. - Comedor. - Cocina abierta. - Escritorio. - 2 dormitorios. - Dormitorio principal con walk-in closet y baño incorporado. - 2 baños completos. - Lavandería. Área exterior (aires): - Espacio para terraza privada. Características del edificio: - Ascensor. oportunidad: usd 291, 000. Caza inmobiliaria, by Lucia Rodriguez-Larrain.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149469162?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=29,urbania
11069,889000,265000,400,no informado,"Las Begonias, San Borja",176,3,3,2,"Cerca al Pentagonito, salidas cercanas hacia Miraflores y San Isidro, parques ( Andres Abelino Caceres) Colegio San Ignasio de Recalde y Centros de Salud (Clinica Vesalio) Centros Cemerciales como La Rambla, Plaza Primavera, Metro 176m2 | 3 Dormitorios | 3 Baños | 2 Cocheras linealesDistribucion: ° Sala comedor con vista Externa y balcon° Cocina estilo Americana Iluminada° Dorm principal c/baño completo(King) ° Dorm sec 1 c/baño completo compartido(2 Plzs) ° Dorm sec 2 c/Baño completo (2 Plzs) ° Zona de parrilla° Family Room° Lavanderia° Cuarto y baño de servicio° Deposito° 2 Cocheras paralelasCaracteristicas del Departamento: ° Gran Iluminacion y excelente distribucion° Piso 3° Asensor° Edificio de pocos dptos c/ gran privacidadMantenimiento: 400 soles",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-begonias-san-borja-3-dormitorios-149027772?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=30,urbania
11070,1514000,432000,0,no informado,"Chacarilla Del Estanque, Santiago de Surco",172,3,5,2,"Vendo departamento duplex de estreno entrega inmediata en el corazon de chacarilla surco, excelentes acabados, no paga alcabala. edificio en esquina, muy iluminado. ubicacion privilegiada cerca A todo como centro comercial chacarilla, cafes, restaurants, parques amplios, etc. caracteristicas: recibo sala Y comedor amplia cocina de buen diseño elegante Y de buena distribucion con mesada de piedra, lavadero de buen diseño amplio Y comodo, punto de agua en refrigeradora amplia, etc. Baño de visita de elegante diseño, escritorio, 3 dormitorios amplios cada uno con baño incorporado, el principal con amplios closets Y de buen diseño, todos iluminados Y de buena distribucion. Sala de estar amplia Y comoda, terraza comoda de buen diseño, area de servicio completa, cocheras de buen tamaño1 deposito. posibilidad de otras cocheras para venta Y deposito. Estacionamiento de visita sistema de gas calida ascensor de ultima generacion pregunta por nuestras formas de financiamiento para la compra del departamento. para citas al Ver datos / Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-149297523?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=16,urbania
11071,754050,220000,100,no informado,"Lince, Lima",110,3,2,1,"Contacto: Grover Rosas celular: 9. 6. 1. 8. 9. 1. 5. 2. 7. Vendo hermoso departamento remodelado de 110m2 ubicado en primer piso de 3 dormitorios mas cuarto de servicio, con vista exterior a jardin, cuenta con un patio, Distrito lince! Cerca de la Universidad upc, y del colegio Sophianum. Y rodeados de parques. Dirección: Av Cesar Vallejo cuadra 13. Características: - 3 Dormitorios con closet. - 1 cuarto de servicio. - Cocina remodelada, reposteros altos y bajos. - 2 Baños completos. - Área 110m2. - Ubicado en primer piso vista a jardin. - Mantenimiento S100. - 1 cochera primer nivel sin techar. - Antiguedad del edificio 16 años, pero el departamento fue remodelado todo el sistema electrico y desague. docuementos en regla!! Sin hipoteca!!",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lince-lima-3-dormitorios-148015066?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=2&n_pos=17,urbania
11072,884564,257800,420,no informado,"Aurora, Miraflores",105,3,2,1,"Estilo único, edificio Boutique en Miraflores! Este departamento de 3 dormitorios ubicado cerca a la Aurora, goza de una ubicación excelente, ideal para quienes buscan estar cerca de todo ofrece una vista espectacular y la posibilidad de disfrutar de paseos a cerca a parques. Además, está a poca distancia de Wong de Benavides. Un proyecto diseñado para quienes buscan un espacio tranquilo en una de las zonas más residenciales de Miraflores. Una nueva vida te espera a pasos del parque Tradiciones y cerca a todos los colegios de la zona, Markham, Carmelitas, St George y otros. precio: S/. 884, 564área total: 105, 40m2dorm.: 3piso: disponible 3, 4 y 6Concepto de lujo con acabados de excelente calidad para vivir con comodidad y elegancia. Edificio de 7 pisos y solo 26 departamentos. diseño• Cocina estilo integrado amoblada y equipada. Puedes optar por separar ambiente de cocina con un diseño de acuerdo a tu gusto, personaliza tu depa! Mesada de cuarzo o piedra sinterizada• Sala comedor con balcón• Dormitorio principal con baño incluido y walk in clóset• Dormitorio secundario con clóset• Estudio o 3er dormitorio (se entrega con closet de ser el caso) • Baño secundario completo• Baño de visita• Área de lavanderíaáreas sociales• Lobby• Coworking• Estacionamiento de bicicletas• Estacionamiento de visitasadicionales• Cocheras simples desde S/58, 000 (no incluido en el precio) • Depósitos desde S/13, 000Tipo de cambio referencial, el precio es en solesagenda tu visita hoy. Entrega inmediata",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-aurora-miraflores-3-dormitorios-148078226?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=2&n_pos=18,urbania
11073,272550,79000,0,no informado,"Chorrillos, Lima",101,2,2,0,"Venta de departamento en los cedros de villa – chorrillos Cerca del Centro Cultural “Deportivo Lima” Características Principales: 2 Dormitorios con clóset 2 Baños (uno en cada habitación) 1 Home Office 1 Balcón con hermosa vista al mar Cocina americana con reposteros altos y bajos Cocina empotrada incluida Área de lavandería Terraza con vista exterior Área: 101 m² Antigüedad: 10 años Piso: 4 (sin ascensor) Intercomunicador Mantenimiento: S/ 20 Zonificación: Residencial de Densidad Media (rdm) Sobre el edificio: Solo 4 pisos – pocas familias, más tranquilidad Vista al mar desde el departamento Ubicación: Av. Costanera – Urb. Los Cedros de Villa, Chorrillos A solo 1 cuadra del cruce entre Av. Alameda del Sur y Av. Costanera ¡Disfruta de una espectacular vista al mar desde tu nuevo hogar! R. U. C Ver datos",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chorrillos-lima-2-dormitorios-149105963?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=19,urbania
11074,350000,103550,0,no informado,"Lince, Lima",40,1,1,0,"¡Descubre tu nuevo hogar en el corazón de Lince! Este encantador departamento interno de 40 m2, ubicado en Cesar Vallejo 3, es perfecto para quienes buscan comodidad y estilo. Con una confortable habitación con walking closet y 1 baño, este espacio ofrece un ambiente moderno y funcional. La cocina, lavandería y sala comedor te brindan todo lo necesario para disfrutar del día a día. El departamento esta en el Piso 15, cuenta con 3 ascensores, garantizando fácil acceso. Además, es apto para mascotas, y cuenta con servicios esenciales como agua corriente, desagüe y electricidad. Ideal para primera compra. Vive en una de las zonas más vibrantes de Lima con la tranquilidad que mereces. ¡No dejes pasar esta oportunidad de inversión! importante: Exclusivo para primera propiedad con crédito hipotecario (vis) Agenda tu cita yaduany torres*9*5*3*0*7*1*1*4*9*",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lince-lima-1-dormitorio-149524436?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=20,urbania
