id,precio_soles,precio_dolares,mantenimiento,direccion,ubicacion,area_total,dormitorios,banos,estacionamientos,descripcion,url,site
14800,857500,250000,350,no informado,"Miraflores, Lima",85,2,2,1,"Se ofrece en venta acogedor y funcional departamento ubicado en una de las zonas más exclusivas y demandadas de Miraflores, sobre el Malecón 28 de Julio, ideal para quienes buscan comodidad, seguridad y una excelente ubicación cerca al mar. El inmueble cuenta con un área total de 84. 53 m², distribuido de manera eficiente en 2 dormitorios y 2 baños completos, brindando ambientes cómodos y bien iluminados. Se encuentra en el 2° piso de un edificio de 14 niveles, con ascensor y guardianía las 24 horas, lo que garantiza seguridad y tranquilidad. La cocina funciona con gas de balón y dispone de terma eléctrica. Además, el departamento incluye lavandería y un estacionamiento externo (N° 10A). El edificio presenta un mantenimiento aproximado de S/ 350, cuenta con áreas comunes como recibidor, escaleras y ascensor, y es pet friendly, ideal para quienes tienen mascotas. Con 36 años de antigüedad (independizado en 1990), esta propiedad representa una excelente oportunidad tanto para vivienda como inversión. Precio de venta: us$ 250, 000 (incluye estacionamiento) Gestiona Exploria Grupo Inmobiliario. Cod. 0512",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-149490649?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=133&n_pos=5,urbania
14801,0,0,250,no informado,"La Calera, Surquillo",87,4,3,0,"Hermoso duplex con tecnologia smart de 4 dormitorios de estreno. Parece casita de 2 pisos! No paga alcabala. Inscrito en registros publicos. Características: vista externa. Área ocupada: 87mt² Piso 8 con ascensor. Primer nivel: Amplia sala comedor con pisos de porcelanato premium. Medio baño de visita. Cocina abierta con precioso tablero de cuarzo blanco, reposteros altos y bajos con diseño minimalista. Luces led decorativas en reposteros. Viene equipada con encimera de hornillas, campana y un moderno lavadero multifuncional con 8 diferentes chorros de agua para el lavado de vajilla y otros usos. 1 habitación clóset. Medio baño de visita con elegantes acabados. Elegante escalera iluminada con luces led con pasos de madera. Segundo Nivel: 4 dormitorios, el principal con baño incorporado y finos acabados. Grifería importada con ducha española. 1 baño completo compartido. Todas las habitaciones tienen clóset con cajonería y gozan de vista externa, muy iluminados. 1 área de lavandería independiente. Iluminación Smart con interruptores digitales compatibles con aplicaciones como Siri, Hey Google o Alexa. Chapa digital Smart con lector de huella y clave en puerta principal. Video Portero con pantalla táctil. Edificio preparado con intalaciones para gas natural. En el primer piso hay estacionamiento para bicicletas. Estacionamientos en sótano desde S/69, 000. 00. No está incluído en el precio del duplex. Zona de áreas comunes en el décimo piso como salón de usos múltiples y elegante zona de bbq. A 1 cuadra de parque, cerca a colegios, centros de abasto, farmacias, cc Open Plaza, Real Plaza y a avenidas de mucha conectividad como la Av Aviación, Av Villarán, Tomás Marsano y Av Principal. Ven a conocerlo!",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-la-calera-surquillo-4-dormitorios-144730250?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=133&n_pos=6,urbania
14802,775905,224900,150,no informado,"Las Gardenias, Santiago de Surco",166,3,3,1,"Departamento en 1er piso con jardincitos, en calle tranquila, pero a pasos de todo. Este departamento en primer piso lo tiene todo: espacio, luz natural, terrazas y una distribución perfecta para la vida en familia. 166. 25 m² de comodidad. 3 dormitorios (principal con baño y terraza) Jardín interior + patios que iluminan todo el depa. Cocina amplia + lavandería con patio. Cuarto y baño de servicio. 1 estacionamiento con puerta eléctrica. Edificio familiar de solo 3 pisos. Ubicación privilegiada en Surco: cerca de supermercados, restaurantes, bancos, gimnasios y con salidas rápidas a las principales avenidas. A minutos de: Parque de la Amistad, Loma Amarilla y Parque Tradición. Escríbeme y agenda tu visita. Este tipo de propiedades no aparece todos los días.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-gardenias-santiago-de-surco-3-dormitorios-149065804?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=133&n_pos=7,urbania
14803,929162,274900,300,no informado,"Surquillo, Lima",188,3,3,1,"Vive en este acogedor Penthouse con amplia terraza y vista panorámica. Disfruta privacidad, luz natural y el espacio ideal para compartir. Además, acceso directo a un lindo parque privado.. Ubicado en el corazón del Barrio Médico, con acceso inmediato a Miraflores, San Borja y Surco, cerca de clínicas, centros empresariales y servicios. Precio de oportunidad: us$ 274, Ver datos. 71 m² Totales (145 m² techados): Mantenimiento: S/300. Cochera + depósito. Con Ascensor directo al departamento en el piso 8. Distribución: Disfruta de una gran terraza privada de 25 m² aproximadamente, con vista panorámica 180° a la ciudad: - Con Sol y sombra. - Vidrio templado sobre el parapeto perimetral para disfrutar de la vista panorámica. - Zona bbq con parrilla de acero inoxidable. - Zona lounge o comedor exterior. Todo para gozar de momentos únicos con excelente luz natural. Sala-comedor amplia e iluminada. - Mamparas de pared a pared. - Excelente ventilación natural. - Pisos spc de alta resistencia (100% resistentes al agua) nuevos. Cocina moderna recientemente remodelada. - Tablero de granito negro. - Muebles altos con acabado high gloss, y bajos en Melamina tropicalizada (anti-humedad) - Iluminación led indirecta. - Piso de Porcelanato. - Diseño funcional y contemporáneo. Dormitorio principal. - Con ambiente adicional ideal para home office, sala privada o dormitorio para niño. - Baño privado con jacuzzi. - Amplios closets. 2 Dormitorios secundarios. - Con closets y baño familiar con ducha y vidrio templado. Baño de visitas. Área de servicio completa. - Lavandería independiente. - Cuarto y baño de servicio. Incluye: - 1 cochera. - 1 depósito amplio. ventaja competitiva. Los departamentos de estreno en la zona ofrecen mucho menos espacio por precios similares. Aquí obtienes más metros, privacidad y un verdadero penthouse. Contáctanos para reservar tu visita vía email y en el más breve plazo te atenderemos.. #penthouse surquillo. #departamento con terraza. #barrio médico. #departamento amplio. #cerca san isidro. #departamento con home office",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-surquillo-lima-3-dormitorios-149525808?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=133&n_pos=8,urbania
14804,1112200,332000,500,no informado,"San Borja Sur, San Borja",190,3,3,2,"Se Vende Hermoso y Amplio Departamento en la Urbanización san borja sur - Tercera Etapa en san borja. Exclusivo Edificio de sólo 06 departamentos. Zona muy linda y residencial, muy cerca a avenidas principales como: Av. Parque Sur, Av. Gálvez Barrenechea, Av. San Borja Sur, a una cuadra de lindo Parque. También se encuentra muy cerca al distrito de San Isidro, zona de Corpac, cerca a Clínica Ricardo Palma, Colegio San Agustín, Centro financiero de San Isidro. El Edificio cuenta adicionalmente con Ascensor a pasillo y recepción. El Departamento se encuentra ubicado en el primer piso, sus ambientes son amplios, cómodos, muy iluminados, ventilados, cuenta con lindos acabados y excelente distribución. Área Ocupada: 189. 60m2. Área Construida: 146. 87m2. Antigüedad: 2019 - paga alcabala! Precio de Venta: us$334, 000. 00 dólares americanos. distribución: -Amplia Sala - Comedor, la cual se conecta con linda y amplia terraza social. -Amplia Terraza Social, con techo Sol y Sombra y zona de bbq. -01 Estacionamiento ideal para una camioneta. -Baño de visitas. -Amplia Cocina Cerradaa con comedor de diario cuenta con tableros de granito, muebles altos y bajos, cuenta con mucho espacio para almacenamiento, espacio para una refrigeradora de 02 puertas con conexión de agua. -Área de servicio completa: Lavandería, Cuarto y baño de servicio. -Terraza donde se ha desarrollado un depósito en drywall. -Pasillo de distribución, cuenta con closet para ropa de cama y blancos. -01 Amplio Dormitorio Principal con amplio closets de pared a pared y baño incorporado con doble lavadero y mueble bajo, con puertas en vidrio templado en la ducha; en el dormitorio entra una cama king size y conecta con un ambiete de Oficina y Waling Closet. -02 Dormitorios Secundarios con closets, de regular tamaño (en ambos entran camas de 02 plazas) -01 Baño completo que comparten las 02 habitaciones secundarias, cuenta con vidrio templado en la ducha. sótano: -01 Amplio Estacionamiento (entra una Pic Up) documentos en regla! Se puede financiar con cualquier banco!! Contacta a nuestra Agente Inmobiliario: Carolina zecenarro. Celular/WhatsApp -9. 9. 2. 0. 5. 0. 4. 3. 8. **El Tipo de Cambio (T. C) utilizado en esta publicación es de 3. 45, el Precio de Venta en Soles es sólo referencial, ya que el Inmueble se vende en dólares ** **",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-borja-sur-san-borja-3-dormitorios-148198525?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=133&n_pos=9,urbania
14805,1370650,395000,500,no informado,"Las Magnolias, Santiago de Surco",303,3,3,2,"Penthouse rodeado de impresionantes terrazas con vistas a parque. 3 dormitorios, cada uno con baño incorporado y walk-in closet. Cocina cerrada, área de lavandería con patio. Cuarto y baño de servicio. 2 cocheras en línea techadas. Piso 5, 2 pisos, 2 departamentos por piso, 10 departamentos en total. Se permiten mascotas, duplex, 14 años de antigüedad, frente a parque, moderno. Sin muebles, 1 sala, comedor, cocina cerrada, lavandería, 3 dormitorios, walk-in closet, 3. 5 baños, 3 baños incorporados, 1 cuarto de servicio, 1 baño de servicio, 2 cocheras tipo en línea techadas, pisos de madera en área privada, pisos de madera en área social, 1 ascensor, ascensor, terraza de 100. 00 m2, patio.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-magnolias-santiago-de-surco-3-dormitorios-149210591?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=133&n_pos=10,urbania
14806,870000,260000,100,no informado,"Mayorazgo, Ate Vitarte",204,2,2,2,"Contáctame al 996*120*572. Se vende todo amoblado y equipado! Vive una experiencia que combina la comodidad de un hogar listo para entrar a vivir con el lujo de tener tu propio espacio de entretenimiento privado en las alturas. Ubicación estratégica Y privilegiada. • Ubicado en la tranquila y consolidada Urbanización Mayorazgo, límite con La Molina. • A pocos pasos del Centro Pre-Universitario de la Universidad de Lima y de avenidas principales como Huarochirí y Javier Prado. • Conectividad perfecta para familias académicas y profesionales exigentes. Tu hogar llave en mano, con todo incluido. Este no es un departamento cualquiera. Es un producto premium listo para crear memorias desde el primer día, sin gastos extra ni trámites de mudanza. Características principales: • Área total: 203. 87 m² | Área techada: 118. 03 m² • 2 dormitorios con baño privado. • 2 cocheras con portón eléctrico enrollable. Distribución Y equipamiento de alta gama en primer piso: • Sala-Comedor: Amoblada y equipada con tv 50"". • Cocina Integrada (Kitchenette): Totalmente equipada con cocina eléctrica y a gas empotrada, horno, microondas, campana, refrigeradora de dos puertas y vajilla completa. • Baño de visita. • Dormitorio Principal con Suite de Lujo: Incluye cama, roperos de pared a pared, jacuzzi incorporado, aire acondicionado/calefacción y terraza. • Dormitorio Secundario Amplio: Con baño privado y espacio para escritorio. • Lavandería. • Sistema de seguridad y alarma integrado. La joya de la propiedad: tu terraza-azotea privada (área de entretenimiento exclusiva) Sube a tu refugio personal en el 5to Piso. Un espacio de más de 85 m² que es el verdadero diferencial de esta propiedad. Equipamiento Completo para el Entretenimiento: • Zona de Lounge: Con 2 juegos de sala casual y mesas de centro. • Área de Parrillas y Gastronomía: Equipada con parrilla con mesa de cuarzo, caja china, horno de barro y cocina eléctrica. • Bar Completo y comedor exterior para 8 personas. • Comodidades Adicionales: Congeladora, lavadero, baño de visita y estufas para todo clima. Este inmueble es perfecto para:  Familias con hijos preuniversitarios/universitarios que valoran la proximidad a la Universidad de Lima y un hogar completo sin complicaciones.  Profesionales y ejecutivos que buscan un ""hogar-llave en mano"" con amenidades de lujo, privacidad y espacios para socializar.  Inversionistas inteligentes que visualizan un activo listo para alquiler corporativo o de lujo de alto rendimiento. Precio Negociable. Si este estilo de vida singular es lo que has estado buscando ¡Agenda Tu Visita Privada! Contáctame al 996*120*572",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-mayorazgo-ate-vitarte-2-dormitorios-148501380?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=133&n_pos=11,urbania
14807,1446520,430000,700,no informado,"Chacarilla Del Estanque, Santiago de Surco",179,3,4,3,"Departamento en venta Chacarilla- Surco | Velasco Astete cdra. 11. Amplio y exclusivo departamento ubicado en zona residencial de Santiago de Surco, con excelente distribución, seguridad y comodidad. Área: 178. 93 m² Piso: 4. Ascensor: Directo al departamento. Terraza amplia -Vista externa. Antigüedad: 11 años. Distribución: - Sala y comedor amplios e iluminados. - Zona de bar. - 3 dormitorios, todos con baño completo. - Sala de estar ( tv, escritorio, oficina) - Cocina remodelada con muebles altos y bajos. - Gas Cálidda. - Lavandería con centro de lavado. - Terma a gas. - Cuarto y baño de servicio. - Baño de visitas. Estacionamientos: - 3 cocheras(2 lineales y 1 paralela) - 1 depósito. Edificio: - Seguridad 24/7. - pet friendly. - Mantenimiento: S/ Ver datos. (incluye agua, limpieza del edificio y seguridad) Documentación: - Sin hipoteca. - Papeles en regla. Ubicación estratégica, cerca de avenidas principales, colegios y comercios.",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-148515227?n_src=Listado&n_pills=Seguridad&n_pg=133&n_pos=12,urbania
15103,0,119000,0,"Departamento en Santiago De Surco, Lima","Santiago de Surco, Lima",82,3,3,0,"SURCO - VENTA DEPARTAMENTO 1ER PISO - 3 DORM - 3 BAÑOS - A/SERVICIO - 1 ESTACIONAMIENTO BAJO DE PRECIO!!!!!!!! A US $ 120,000...",https://www.laencontre.com.pe/inmueble/1ac2-a81c-952735ec-3d1619a9c8-4a42,laencontre
14810,415000,120000,225,no informado,"Chorrillos, Lima",86,3,2,1,"Departamento remodelado en Chorrillos, a dos cuadras del Malecón GrauSe vende bonito departamento totalmente remodelado, ubicado en una excelente zona de Chorrillos, a solo dos cuadras del Malecón Grau, cerca de supermercados como Plaza Vea, comercios y restaurantes. El departamento se encuentra en el cuarto piso de un edificio con ascensor y acceso para personas con discapacidad, con solo tres departamentos por piso, lo que brinda mayor privacidad. La propiedad ha sido completamente remodelada, destacando sus pisos spc tipo madera de alta resistencia, ventanas antirruido y muebles empotrados modernos en los dormitorios. Distribución: • Sala comedor con buena iluminación natural• Cocina moderna con encimera de piedra• 3 dormitorios con closets y mobiliario empotrado• Dormitorio principal con baño incorporado• Segundo baño completo• Área de lavandería• 1 estacionamientoUn departamento listo para mudarse, ideal para quienes buscan vivir cerca al mar y disfrutar de una excelente ubicació",https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chorrillos-lima-3-dormitorios-149176417?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=133&n_pos=15,urbania
